time,code,description,disposition,location,patrol_zone,landmark,lat,long,year,month,day_of_year,day_of_month,day_of_week,hour,semester,enrollment,pop_total,pop_male,pop_female,pop_under_5,pop_5_9,pop_10_14,pop_15_19,pop_20_24,pop_25_34,pop_35_44,pop_45_54,pop_55_59,pop_60_64,pop_65_74,pop_75_84,pop_over_84,inc_lesser_10,inc_10_15,inc_15_25,inc_25_35,inc_35_50,inc_50_75,inc_75_100,inc_100_150,inc_150_200,inc_greater_200,inc_median,inc_mean
2010-10-27 14:30:00,2308,Larceny - From Building,,ONCAM,Z1,Graduate Living Center,33.7815066603721,-84.39703392669459,2010,10,300,27,2,14,fall,20726.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-10-27 15:05:00,7399,Miscellaneous Offenses,,ONCAM,Z1,A French,33.772674769064196,-84.3954147313613,2010,10,300,27,2,15,fall,20726.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-10-27 16:30:00,5707,Criminal Trespass,Unfounded,ONCAMRES,Z2,North Avenue Apartments,33.771291571663,-84.3913324013713,2010,10,300,27,2,16,fall,20726.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-10-27 17:00:00,2317,Larceny - Bicycle,,ONCAM,Z3,Student Center,33.7773894532303,-84.4023847826742,2010,10,300,27,2,17,fall,20726.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-10-27 20:56:00,7399,Miscellaneous Offenses,,ONCAM,Z2,Wesley Foundation/Methodist Center,0.0,0.0,2010,10,300,27,2,20,fall,20726.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-10-28 03:10:00,7399,Miscellaneous Offenses,Cleared by Arrest,PUB,Z1,"Spring Street, NW @ Peachtree Place, NW",0.0,0.0,2010,10,301,28,3,3,fall,20726.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-10-28 03:59:00,7399,Miscellaneous Offenses,,PUB,Z2,"Fifth Street, NW @ Spring Street, NW",33.776856,-84.38959399999999,2010,10,301,28,3,3,fall,20726.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-10-28 09:50:00,7399,Miscellaneous Offenses,,ONCAM,Z2,College of Management,33.776593185714304,-84.3873057983307,2010,10,301,28,3,9,fall,20726.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-10-28 12:00:00,2317,Larceny - Bicycle,,ONCAM,Z2,Towers Residence Hall,33.7734323259,-84.3910001152,2010,10,301,28,3,12,fall,20726.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-10-28 15:09:00,7399,Miscellaneous Offenses,,ONCAM,Z2,Weber Building  (SST 1),33.7776419672839,-84.4022786320118,2010,10,301,28,3,15,fall,20726.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-10-28 21:00:00,2304,Larceny - Parts from Vehicle,,NONCAM,Z1,Alpha Gamma Delta Sorority Parking Lot,0.0,0.0,2010,10,301,28,3,21,fall,20726.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-10-28 21:50:00,7399,Miscellaneous Offenses,Prosecution Declined,PUB,Z4,"Fourteenth Street, NW @ Hemphill Avenue, NW",0.0,0.0,2010,10,301,28,3,21,fall,20726.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-10-28 22:57:00,7399,Miscellaneous Offenses,Prosecution Declined,ONCAMRES,Z2,Alpha Chi Omega Sorority,33.7749233825006,-84.39310421257309,2010,10,301,28,3,22,fall,20726.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-10-28 23:00:00,5707,Criminal Trespass,,ONCAM,Z2,Rich Building   51C   Z2,0.0,0.0,2010,10,301,28,3,23,fall,20726.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-10-29 01:10:00,7399,Miscellaneous Offenses,,ONCAMRES,Z2,Glenn Residence Hall,33.7794998804019,-84.40233694088559,2010,10,302,29,4,1,fall,20726.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-10-29 05:04:00,7399,Miscellaneous Offenses,,ONCAM,Z2,Research Administration Building,33.7789564125,-84.4013146596,2010,10,302,29,4,5,fall,20726.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-10-29 12:00:00,2308,Larceny - From Building,,ONCAM,Z1,Ford Motor Company Env. Science & Tech.,0.0,0.0,2010,10,302,29,4,12,fall,20726.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-10-29 12:42:00,7399,Miscellaneous Offenses,,PUB,Z1,Atlantic Drive @ Peachtree Place,0.0,0.0,2010,10,302,29,4,12,fall,20726.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-10-29 13:00:00,2902,Damage to Property - Private,,ONCAM,Z3,College of Computing,33.7766396726015,-84.39781478504258,2010,10,302,29,4,13,fall,20726.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-10-29 16:30:00,2308,Larceny - From Building,,ONCAMRES,Z4,Undergraduate Living Center,33.7786953113886,-84.4061185925483,2010,10,302,29,4,16,fall,20726.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-10-29 17:00:00,2434,Theft of Other Vehicle,,ONCAM,Z1,Ford Environmental Researched Building,0.0,0.0,2010,10,302,29,4,17,fall,20726.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-10-29 19:30:00,7399,Miscellaneous Offenses,,ONCAM,Z1,Stamps Field,33.776938,-84.394909,2010,10,302,29,4,19,fall,20726.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-10-29 22:26:00,7399,Miscellaneous Offenses,,ONCAM,Z4,Technology Enterprise Park,0.0,0.0,2010,10,302,29,4,22,fall,20726.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-10-29 22:30:00,2404,Theft of Automobile,,ONCAM,Z2,Peters Parking Deck,33.775519454271496,-84.394167460292,2010,10,302,29,4,22,fall,20726.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-10-29 23:00:00,2317,Larceny - Bicycle,,ONCAM,Z3,College of Computing,33.7766396726015,-84.39781478504258,2010,10,302,29,4,23,fall,20726.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-10-30 00:46:00,7399,Miscellaneous Offenses,Prosecution Declined,PUB,Z1,"Tenth Street, NW @ State Street, NW  Z1",0.0,0.0,2010,10,303,30,5,0,fall,20726.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-10-30 01:00:00,2308,Larceny - From Building,,NONCAM,Z3,Alpha Tau Omega Fraternity,33.775921891856605,-84.3940366801518,2010,10,303,30,5,1,fall,20726.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-10-30 01:30:00,2308,Larceny - From Building,,NONCAM,Z2,Sigma Phi Epsilon,33.780553999999995,-84.39358299999999,2010,10,303,30,5,1,fall,20726.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-10-30 01:45:00,4104,Liquor - Possession Of,Prosecution Declined,ONCAM,Z2,Sigma Nu Fraternity,33.7755557507418,-84.3941798220796,2010,10,303,30,5,1,fall,20726.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-10-30 02:20:00,4104,Liquor - Possession Of,Prosecution Declined,ONCAMRES,Z2,Hanson Residence Hall,33.7741941966,-84.39093621399999,2010,10,303,30,5,2,fall,20726.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-10-30 03:00:00,7399,Miscellaneous Offenses,Prosecution Declined,PUB,Z1,"Tenth Street, NW @ Curran Street, NW",0.0,0.0,2010,10,303,30,5,3,fall,20726.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-10-30 03:22:00,7399,Miscellaneous Offenses,,ONCAM,Z2,Peters Parking Deck,33.775519454271496,-84.394167460292,2010,10,303,30,5,3,fall,20726.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-10-30 03:39:00,4104,Liquor - Possession Of,Prosecution Declined,ONCAMRES,Z2,Glenn Residence Hall,33.7794998804019,-84.40233694088559,2010,10,303,30,5,3,fall,20726.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-10-30 11:15:00,5707,Criminal Trespass,,ONCAMRES,Z4,Undergraduate Living Center,33.7786953113886,-84.4061185925483,2010,10,303,30,5,11,fall,20726.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-10-30 11:40:00,7399,Miscellaneous Offenses,Cleared by Arrest,PUB,Z4,"Northside Drive, NW @ 14th Street, NW",0.0,0.0,2010,10,303,30,5,11,fall,20726.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-10-30 13:11:00,2308,Larceny - From Building,,ONCAM,,Campus Recreation Center,33.7772624904425,-84.40386736915849,2010,10,303,30,5,13,fall,20726.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-10-30 16:46:00,7399,Miscellaneous Offenses,Cleared by Arrest,PUB,Z2,"North Avenue, NW @ Cherry Street, NW",0.0,0.0,2010,10,303,30,5,16,fall,20726.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-10-30 17:00:00,2308,Larceny - From Building,,ONCAMRES,Z1,Alpha Xi Delta Sorority,33.7778526906,-84.39182245809998,2010,10,303,30,5,17,fall,20726.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-10-30 18:00:00,2308,Larceny - From Building,,NONCAM,Z1,Kappa Sigma Fraternity,33.7781678194185,-84.3930843901124,2010,10,303,30,5,18,fall,20726.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
